speculative_decoding speculative decoding	/home/user/nestormonroy/ai-course-notes/cs25-v6/lecture09/lecture09-notes.tex:6
speculative_decoding speculative decoding	/home/user/nestormonroy/ai-course-notes/cs25/lecture07/lecture07-notes.tex:1
speculative_decoding speculative decoding	/home/user/nestormonroy/ai-course-notes/cs25/lecture21/lecture21-notes.tex:3
speculative_decoding speculative decoding	/home/user/nestormonroy/ai-course-notes/cs336-2026/lecture04/lecture04-notes.tex:1
speculative_decoding speculative decoding	/home/user/nestormonroy/ai-course-notes/cs336-2026/lecture10/lecture10-notes.tex:1
speculative_decoding speculative decoding	/home/user/nestormonroy/ai-course-notes/cs336/lecture01/lecture01-notes.tex:1
speculative_decoding speculative decoding	/home/user/nestormonroy/ai-course-notes/cs336/lecture04/lecture04-notes.tex:1
rejection_sampling rejection sampling	/home/user/nestormonroy/ai-course-notes/cs224n/lecture15/lecture15-notes.tex:4
rejection_sampling rejection sampling	/home/user/nestormonroy/ai-course-notes/cs224r/lecture02/lecture02-notes.tex:1
rejection_sampling rejection sampling	/home/user/nestormonroy/ai-course-notes/cs224r/lecture09/lecture09-notes.tex:1
rejection_sampling rejection sampling	/home/user/nestormonroy/ai-course-notes/cs25/lecture28/lecture28-notes.tex:3
rejection_sampling rejection sampling	/home/user/nestormonroy/ai-course-notes/cs25/lecture37/lecture37-notes.tex:4
rejection_sampling rejection sampling	/home/user/nestormonroy/ai-course-notes/cs329a/lecture03/lecture03-notes.tex:1
rejection_sampling rejection sampling	/home/user/nestormonroy/ai-course-notes/cs329a/lecture09/lecture09-notes.tex:1
rejection_sampling rejection sampling	/home/user/nestormonroy/ai-course-notes/cs336-2026/lecture10/lecture10-notes.tex:1
rejection_sampling rejection sampling	/home/user/nestormonroy/ai-course-notes/cs336-2026/lecture15/lecture15-notes.tex:4
rejection_sampling rejection sampling	/home/user/nestormonroy/ai-course-notes/cs336-2026/lecture16/lecture16-notes.tex:1
rejection_sampling rejection sampling	/home/user/nestormonroy/ai-course-notes/talks/berkeley-llm-agents/f25/lecture01/lecture01-notes.tex:1
rejection_sampling rejection sampling	/home/user/nestormonroy/ai-course-notes/talks/berkeley-llm-agents/sp25/lecture07/lecture07-notes.tex:3
label_smoothing label smoothing	/home/user/nestormonroy/ai-course-notes/cs336-2026/lecture15/lecture15-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs153/lecture06/lecture06-notes.tex:2
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs153/lecture08/lecture08-notes.tex:6
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs153/lecture10/lecture10-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs224n/lecture11/lecture11-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs224n/lecture13/lecture13-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs224r/lecture02/lecture02-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs224r/lecture08/lecture08-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs224r/lecture09/lecture09-notes.tex:7
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs224r/lecture16/lecture16-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs224r/lecture19/lecture19-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25-v6/lecture01/lecture01-notes.tex:2
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25-v6/lecture06/lecture06-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25-v6/lecture07/lecture07-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25-v6/lecture08/lecture08-notes.tex:3
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25-v6/lecture09/lecture09-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture01/lecture01-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture02/lecture02-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture03/lecture03-notes.tex:4
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture04/lecture04-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture09/lecture09-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture10/lecture10-notes.tex:4
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture12/lecture12-notes.tex:4
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture16/lecture16-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture17/lecture17-notes.tex:4
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture19/lecture19-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture21/lecture21-notes.tex:2
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture22/lecture22-notes.tex:6
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture24/lecture24-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture25/lecture25-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture26/lecture26-notes.tex:6
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture29/lecture29-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture30/lecture30-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture34/lecture34-notes.tex:6
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture35/lecture35-notes.tex:10
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture37/lecture37-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture38/lecture38-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs25/lecture39/lecture39-notes.tex:5
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs329a/lecture02/lecture02-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs329a/lecture03/lecture03-notes.tex:2
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs329a/lecture07/lecture07-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs336-2026/lecture11/lecture11-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs336-2026/lecture15/lecture15-notes.tex:5
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs336/lecture14/lecture14-notes.tex:2
calibration calibrat	/home/user/nestormonroy/ai-course-notes/cs336/lecture16/lecture16-notes.tex:2
calibration calibrat	/home/user/nestormonroy/ai-course-notes/llm-architect/lecture09/lecture09-notes.tex:3
calibration calibrat	/home/user/nestormonroy/ai-course-notes/talks/berkeley-llm-agents/f24/lecture02/lecture02-notes.tex:2
calibration calibrat	/home/user/nestormonroy/ai-course-notes/talks/berkeley-llm-agents/f24/lecture04/lecture04-notes.tex:2
calibration calibrat	/home/user/nestormonroy/ai-course-notes/talks/berkeley-llm-agents/f24/lecture05/lecture05-notes.tex:1
calibration calibrat	/home/user/nestormonroy/ai-course-notes/talks/berkeley-llm-agents/f24/lecture08/lecture08-notes.tex:2
calibration calibrat	/home/user/nestormonroy/ai-course-notes/talks/berkeley-llm-agents/sp25/lecture11/lecture11-notes.tex:7
calibration calibrat	/home/user/nestormonroy/ai-course-notes/talks/no-priors/karpathy-code-agents/karpathy-code-agents-notes.tex:1
verifier verifier	/home/user/nestormonroy/ai-course-notes/articles/anthropic-writing-tools/anthropic-writing-tools-notes.tex:1
verifier verifier	/home/user/nestormonroy/ai-course-notes/articles/dotey-claude-code-skills-translation/dotey-claude-code-skills-translation-notes.tex:1
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs153/lecture01/lecture01-notes.tex:5
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs153/lecture04/lecture04-notes.tex:11
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs153/lecture05/lecture05-notes.tex:2
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs224r/lecture08/lecture08-notes.tex:1
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs224r/lecture09/lecture09-notes.tex:7
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs224r/lecture10/lecture10-notes.tex:1
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs224r/lecture15/lecture15-notes.tex:3
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs231n/lecture16/lecture16-notes.tex:5
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs25-v6/lecture01/lecture01-notes.tex:11
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs25-v6/lecture02/lecture02-notes.tex:1
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs25-v6/lecture05/lecture05-notes.tex:6
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs25-v6/lecture06/lecture06-notes.tex:4
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs25/lecture02/lecture02-notes.tex:15
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs25/lecture24/lecture24-notes.tex:9
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs25/lecture25/lecture25-notes.tex:1
verifier verifier	/home/user/nestormonroy/ai-course-notes/cs25/lecture26/lecture26-notes.tex:17
